number,id,CODE,name,province,state,long,lat,dc,type,lastUpdate,sa3,sa3name,sa4,sa4name,region
7006,urn:australiapost.com.au:postcode:3678_LONDRIGAN,3678,LONDRIGAN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7007,urn:australiapost.com.au:postcode:3678_MARKWOOD,3678,MARKWOOD,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7008,urn:australiapost.com.au:postcode:3678_MEADOWCREEK,3678,MEADOW CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,MILAWA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7009,urn:australiapost.com.au:postcode:3678_MILAWA,3678,MILAWA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,MILAWA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7010,urn:australiapost.com.au:postcode:3678_NORTHWANGARATTA,3678,NORTH WANGARATTA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7011,urn:australiapost.com.au:postcode:3678_OXLEY,3678,OXLEY,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7012,urn:australiapost.com.au:postcode:3678_OXLEYFLATS,3678,OXLEY FLATS,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7013,urn:australiapost.com.au:postcode:3678_PEECHELBA,3678,PEECHELBA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7014,urn:australiapost.com.au:postcode:3678_PEECHELBAEAST,3678,PEECHELBA EAST,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7015,urn:australiapost.com.au:postcode:3678_ROSERIVER,3678,ROSE RIVER,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7016,urn:australiapost.com.au:postcode:3678_TARRAWINGEE,3678,TARRAWINGEE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7017,urn:australiapost.com.au:postcode:3678_WABONGA,3678,WABONGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7018,urn:australiapost.com.au:postcode:3678_WALDARA,3678,WALDARA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7019,urn:australiapost.com.au:postcode:3678_WANGANDARY,3678,WANGANDARY,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7020,urn:australiapost.com.au:postcode:3678_WANGARATTAFORWARD,3678,WANGARATTA FORWARD,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,Milawa and King Valley,,2020-02-06,21602,Moira,216,Shepparton,R3
7021,urn:australiapost.com.au:postcode:3678_WANGARATTASOUTH,3678,WANGARATTA SOUTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7022,urn:australiapost.com.au:postcode:3678_WHITLANDS,3678,WHITLANDS,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.482439,-36.68892,WANGARATTA,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7023,urn:australiapost.com.au:postcode:3682_BORALMA,3682,BORALMA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.428656,-36.174271,SPRINGHURST,Delivery Area,2020-02-06,20402,Wangaratta - Benalla,204,Hume,R3
7024,urn:australiapost.com.au:postcode:3682_LILLIPUT,3682,LILLIPUT,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.428656,-36.174271,SPRINGHURST,Delivery Area,2020-02-06,20402,Wangaratta - Benalla,204,Hume,R3
7025,urn:australiapost.com.au:postcode:3682_NORONG,3682,NORONG,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.428656,-36.174271,SPRINGHURST,Delivery Area,2020-02-06,20402,Wangaratta - Benalla,204,Hume,R3
7026,urn:australiapost.com.au:postcode:3682_SPRINGHURST,3682,SPRINGHURST,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.428656,-36.174271,SPRINGHURST,Delivery Area,2020-02-06,20402,Wangaratta - Benalla,204,Hume,R3
7027,urn:australiapost.com.au:postcode:3683_CHILTERN,3683,CHILTERN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.604622,-36.180787,CHILTERN LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7028,urn:australiapost.com.au:postcode:3683_CHILTERNVALLEY,3683,CHILTERN VALLEY,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.604622,-36.180787,CHILTERN LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7029,urn:australiapost.com.au:postcode:3683_CORNISHTOWN,3683,CORNISHTOWN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.604622,-36.180787,CHILTERN LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7030,urn:australiapost.com.au:postcode:3683_INDIGO,3683,INDIGO,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.604622,-36.180787,Victoria Country 5,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7031,urn:australiapost.com.au:postcode:3685_BOORHAMANNORTH,3685,BOORHAMAN NORTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7032,urn:australiapost.com.au:postcode:3685_BRIMIN,3685,BRIMIN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7033,urn:australiapost.com.au:postcode:3685_BROWNSPLAINS,3685,BROWNS PLAINS,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
20921,urn:australiapost.com.au:postcode:3685_CARLYLE,3685,CARLYLE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.4848179,-36.00913619,Rutherglen,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7034,urn:australiapost.com.au:postcode:3685_DUGAYSBRIDGE,3685,DUGAYS BRIDGE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,Rutherglen,,2020-02-06,21602,Moira,216,Shepparton,R3
7035,urn:australiapost.com.au:postcode:3685_GOORAMADDA,3685,GOORAMADDA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7036,urn:australiapost.com.au:postcode:3685_GREATSOUTHERN,3685,GREAT SOUTHERN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7037,urn:australiapost.com.au:postcode:3685_LAKEMOODEMERE,3685,LAKE MOODEMERE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7038,urn:australiapost.com.au:postcode:3685_NORONGCENTRAL,3685,NORONG CENTRAL,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,Rutherglen,,2020-02-06,21602,Moira,216,Shepparton,R3
7039,urn:australiapost.com.au:postcode:3685_PRENTICENORTH,3685,PRENTICE NORTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,Rutherglen,,2020-02-06,21602,Moira,216,Shepparton,R3
7040,urn:australiapost.com.au:postcode:3685_RUTHERGLEN,3685,RUTHERGLEN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.470638,-36.056449,RUTHERGLEN,Delivery Area,2020-02-06,21602,Moira,216,Shepparton,R3
7041,urn:australiapost.com.au:postcode:3687_CARLYLE,3687,CARLYLE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.415927,-36.018771,Wahgunyah,,2020-02-06,20402,Wangaratta - Benalla,204,Hume,R3
7042,urn:australiapost.com.au:postcode:3687_WAHGUNYAH,3687,WAHGUNYAH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.415927,-36.018771,WAHGUNYAH,Delivery Area,2020-02-06,20402,Wangaratta - Benalla,204,Hume,R3
7043,urn:australiapost.com.au:postcode:3688_BARNAWARTHA,3688,BARNAWARTHA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.717193,-36.119195,BARNAWARTHA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7044,urn:australiapost.com.au:postcode:3688_BARNAWARTHANORTH,3688,BARNAWARTHA NORTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.717193,-36.119195,Wodonga,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7045,urn:australiapost.com.au:postcode:3688_INDIGOUPPER,3688,INDIGO UPPER,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.717193,-36.119195,Wodonga,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7046,urn:australiapost.com.au:postcode:3688_INDIGOVALLEY,3688,INDIGO VALLEY,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.717193,-36.119195,BARNAWARTHA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7047,urn:australiapost.com.au:postcode:3689_WODONGA,3689,WODONGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,144.989793,-37.67576,WODONGA,Post Office Boxes,2020-03-25,20403,Wodonga - Alpine,204,Hume,R3
7048,urn:australiapost.com.au:postcode:3690_WESTWODONGA,3690,WEST WODONGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.864361,-36.135717,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7049,urn:australiapost.com.au:postcode:3690_WODONGA,3690,WODONGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.864361,-36.135717,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7050,urn:australiapost.com.au:postcode:3690_WODONGAPLAZA,3690,WODONGA PLAZA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.864361,-36.135717,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7051,urn:australiapost.com.au:postcode:3691_ALLANSFLAT,3691,ALLANS FLAT,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
20922,urn:australiapost.com.au:postcode:3691_BANDIANA,3691,BANDIANA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.9307559,-36.13591208,Kiewa,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7052,urn:australiapost.com.au:postcode:3691_BARANDUDA,3691,BARANDUDA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
20923,urn:australiapost.com.au:postcode:3691_BARNAWARTHANORTH,3691,BARNAWARTHA NORTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.7480309,-36.08708986,Kiewa,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7053,urn:australiapost.com.au:postcode:3691_BELLBRIDGE,3691,BELLBRIDGE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7054,urn:australiapost.com.au:postcode:3691_BERRINGAMA,3691,BERRINGAMA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7055,urn:australiapost.com.au:postcode:3691_BETHANGA,3691,BETHANGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7056,urn:australiapost.com.au:postcode:3691_BONEGILLA,3691,BONEGILLA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7057,urn:australiapost.com.au:postcode:3691_BUNGIL,3691,BUNGIL,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7058,urn:australiapost.com.au:postcode:3691_CASTLECREEK,3691,CASTLE CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7059,urn:australiapost.com.au:postcode:3691_CORALBANK,3691,CORAL BANK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7060,urn:australiapost.com.au:postcode:3691_DEDERANG,3691,DEDERANG,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7061,urn:australiapost.com.au:postcode:3691_EBDEN,3691,EBDEN,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7062,urn:australiapost.com.au:postcode:3691_GATEWAYISLAND,3691,GATEWAY ISLAND,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7063,urn:australiapost.com.au:postcode:3691_GLENCREEK,3691,GLEN CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7064,urn:australiapost.com.au:postcode:3691_GUNDOWRING,3691,GUNDOWRING,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7065,urn:australiapost.com.au:postcode:3691_HUMEWEIR,3691,HUME WEIR,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7066,urn:australiapost.com.au:postcode:3691_HUONCREEK,3691,HUON CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7067,urn:australiapost.com.au:postcode:3691_KANCOONA,3691,KANCOONA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7068,urn:australiapost.com.au:postcode:3691_KANCOONASOUTH,3691,KANCOONA SOUTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,Kiewa,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7069,urn:australiapost.com.au:postcode:3691_KERGUNYAH,3691,KERGUNYAH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
20924,urn:australiapost.com.au:postcode:3691_KERGUNYAHSOUTH,3691,KERGUNYAH SOUTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.0284111,-36.42880742,Kiewa,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7070,urn:australiapost.com.au:postcode:3691_KIEWA,3691,KIEWA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7071,urn:australiapost.com.au:postcode:3691_KILLARA,3691,KILLARA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
20925,urn:australiapost.com.au:postcode:3691_LAKEHUMEVILLAGE,3691,LAKE HUME VILLAGE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.0344634,-36.09357335,Kiewa,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7072,urn:australiapost.com.au:postcode:3691_LENEVA,3691,LENEVA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7073,urn:australiapost.com.au:postcode:3691_LONEPINE,3691,LONE PINE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,Kiewa,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7074,urn:australiapost.com.au:postcode:3691_LUCYVALE,3691,LUCYVALE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7075,urn:australiapost.com.au:postcode:3691_MONGANSBRIDGE,3691,MONGANS BRIDGE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7076,urn:australiapost.com.au:postcode:3691_MOUNTALFRED,3691,MOUNT ALFRED,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,Kiewa,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
20926,urn:australiapost.com.au:postcode:3691_OSBORNESFLAT,3691,OSBORNES FLAT,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.9091366,-36.32062937,Kiewa,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7077,urn:australiapost.com.au:postcode:3691_RUNNINGCREEK,3691,RUNNING CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7078,urn:australiapost.com.au:postcode:3691_STAGHORNFLAT,3691,STAGHORN FLAT,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7079,urn:australiapost.com.au:postcode:3691_TALGARNO,3691,TALGARNO,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7080,urn:australiapost.com.au:postcode:3691_TANGAMBALANGA,3691,TANGAMBALANGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7081,urn:australiapost.com.au:postcode:3691_THOLOGOLONG,3691,THOLOGOLONG,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7082,urn:australiapost.com.au:postcode:3691_UPPERGUNDOWRING,3691,UPPER GUNDOWRING,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,WODONGA DC,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7083,urn:australiapost.com.au:postcode:3691_WODONGAFORWARD,3691,WODONGA FORWARD,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.880991,-36.027154,Kiewa,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7084,urn:australiapost.com.au:postcode:3694_BANDIANA,3694,BANDIANA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.919493,-36.150678,WODONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7085,urn:australiapost.com.au:postcode:3694_BANDIANAMILPO,3694,BANDIANA MILPO,urn:iso:std:iso:3166:-2:AU-VIC,VIC,146.919493,-36.150678,WODONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7086,urn:australiapost.com.au:postcode:3695_CHARLEROI,3695,CHARLEROI,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.123674,-36.304285,WODONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7087,urn:australiapost.com.au:postcode:3695_HUON,3695,HUON,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.123674,-36.304285,WODONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7088,urn:australiapost.com.au:postcode:3695_REDBLUFF,3695,RED BLUFF,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.123674,-36.304285,WODONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7089,urn:australiapost.com.au:postcode:3695_SANDYCREEK,3695,SANDY CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.123674,-36.304285,WODONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7090,urn:australiapost.com.au:postcode:3697_TAWONGA,3697,TAWONGA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.17925,-36.68753,TAWONGA,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7091,urn:australiapost.com.au:postcode:3698_TAWONGASOUTH,3698,TAWONGA SOUTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.149468,-36.722034,Victoria Country 4,,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7092,urn:australiapost.com.au:postcode:3699_BOGONG,3699,BOGONG,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.299257,-36.844307,MOUNT BEAUTY LPO,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7093,urn:australiapost.com.au:postcode:3699_FALLSCREEK,3699,FALLS CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.299257,-36.844307,FALLS CREEK,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7094,urn:australiapost.com.au:postcode:3699_MOUNTBEAUTY,3699,MOUNT BEAUTY,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.299257,-36.844307,MOUNT BEAUTY LPO,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
20927,urn:australiapost.com.au:postcode:3699_NELSE,3699,NELSE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.3656102,-36.83390754,Falls Creek,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7095,urn:australiapost.com.au:postcode:3700_BULLIOH,3700,BULLIOH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.35527,-36.335898,TALLANGATTA LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
20928,urn:australiapost.com.au:postcode:3700_GEORGESCREEK,3700,GEORGES CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.2581548,-36.15063277,Tallangatta,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7096,urn:australiapost.com.au:postcode:3700_JARVISCREEK,3700,JARVIS CREEK,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.35527,-36.335898,TALLANGATTA LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7097,urn:australiapost.com.au:postcode:3700_TALLANGATTA,3700,TALLANGATTA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.35527,-36.335898,TALLANGATTA LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7098,urn:australiapost.com.au:postcode:3700_TALLANGATTAEAST,3700,TALLANGATTA EAST,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.35527,-36.335898,TALLANGATTA LPO,Delivery Area,2020-02-06,20403,Wodonga - Alpine,204,Hume,R3
7099,urn:australiapost.com.au:postcode:3701_DARTMOUTH,3701,DARTMOUTH,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,DARTMOUTH,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7100,urn:australiapost.com.au:postcode:3701_ESKDALE,3701,ESKDALE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,ESKDALE,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7101,urn:australiapost.com.au:postcode:3701_FERNVALE,3701,FERNVALE,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,TALLANGATTA LPO,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7102,urn:australiapost.com.au:postcode:3701_GRANITEFLAT,3701,GRANITE FLAT,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,Victoria Country 5,,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7103,urn:australiapost.com.au:postcode:3701_GRANYA,3701,GRANYA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,TALLANGATTA LPO,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7104,urn:australiapost.com.au:postcode:3701_MITTAMITTA,3701,MITTA MITTA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,MITTA MITTA,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
20929,urn:australiapost.com.au:postcode:3701_OLDTALLANGATTA,3701,OLD TALLANGATTA,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.249954,-36.20193851,Victoria Country 5,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
7105,urn:australiapost.com.au:postcode:3701_SHELLEY,3701,SHELLEY,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.476819,-36.638769,TALLANGATTA LPO,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
20930,urn:australiapost.com.au:postcode:3701_TALLANDOON,3701,TALLANDOON,urn:iso:std:iso:3166:-2:AU-VIC,VIC,147.2207049,-36.40132656,Victoria Country 5,Delivery Area,2020-02-06,20502,Gippsland - East,205,Latrobe - Gippsland,R3
